hotel_name,hotel_rating,city,amenities,hotel_price
"Welcomhotel By ITC Hotels, Ashram Road, Ahmedabad",4.6,Ahmedabad,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Hot tub, Fitness center, Spa, Restaurant, Room service",5334.0
Hotel Eldorado,4.3,Ahmedabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",3100.0
Courtyard by Marriott Ahmedabad,4.4,Ahmedabad,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",7263.0
"ITC Narmada, a Luxury Collection Hotel, Ahmedabad",4.6,Ahmedabad,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",11400.0
Hyatt Ahmedabad,4.5,Ahmedabad,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",5475.0
Ramada by Wyndham Ahmedabad,4.0,Ahmedabad,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service",4680.0
Radhe Upavan Resort,4.4,Ahmedabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service",5206.0
Agrasen Foundation,4.2,Ahmedabad,"0, 0, 0, 0, 0, 0, 0, 0, 0",1765.0
Aarya Grand Hotels & Resorts,4.2,Ahmedabad,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle",3091.0
DoubleTree by Hilton Ahmedabad,4.5,Ahmedabad,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",6182.0
"Fortune Select SG Highway, Ahmedabad - Member ITC's hotel group",4.3,Ahmedabad,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle",4929.0
in&out AC Dormitory Ahmedabad,4.1,Ahmedabad,"1-star hotel, Free Wi-Fi, Paid parking, Pool, Restaurant, Airport shuttle, Full-service laundry, 0, 0",646.0
Tribecca Select,4.3,Ahmedabad,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle",2097.0
BloomSuites | Ahmedabad,4.2,Ahmedabad,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service",4333.0
Deewanji Ni Haveli | Rooms & Restaurant,2.8,Ahmedabad,"Sleeps 12, 3 bedrooms, Air conditioning, Fireplace, Paid parking, Free Wi-Fi, No crib, No elevator, No fitness center",5003.0
"Holiday Inn Amritsar Ranjit Avenue, an IHG Hotel",4.4,Amritsar,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant",6630.0
Regenta Central Amritsar,4.2,Amritsar,"5-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Spa, Bar, Restaurant",5599.0
Fairfield by Marriott Amritsar,4.3,Amritsar,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant",5509.0
Courtyard by Marriott Amritsar,4.4,Amritsar,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",6046.0
Hyatt Regency Amritsar,4.3,Amritsar,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Bar, Restaurant",8367.0
Fabhotels - Hotel Le Golden,3.8,Amritsar,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",1326.0
Regenta Place Amritsar,4.2,Amritsar,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",4321.0
Madpackers Amritsar,4.4,Amritsar,"Free Wi-Fi, Kitchen, Full-service laundry, 0, 0, 0, 0, 0, 0",732.0
"Taj Swarna, Amritsar",4.4,Amritsar,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",11800.0
Ramada by Wyndham Amritsar,4.3,Amritsar,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Restaurant, Room service",6660.0
Treehouse London Street Amritsar,4.1,Amritsar,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Full-service laundry, 0, 0",2669.0
HolidayVilla Amritsar,4.9,Amritsar,"4-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Room service, Kitchen, Full-service laundry, 0, 0",2455.0
Hotel Amritsar International,4.0,Amritsar,"3-star hotel, Free breakfast, Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly",1900.0
Hotel Anchit - Walking Distance To Golden Temple,4.4,Amritsar,"Breakfast, Free Wi-Fi, Pool, Air conditioning, Room service, Full-service laundry, Smoke-free, 0, 0",1176.0
Amritsar Grand Hotel By Levelup Hotels,4.8,Amritsar,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle",2306.0
BR Grand Amritsar,4.4,Amritsar,"Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, 0, 0",2326.0
"Serenity Bangla, Amritsar",4.2,Amritsar,"Sleeps 4, 1 bedroom, Air conditioning, Fireplace, Kitchen, Free parking, Free Wi-Fi, No crib, No elevator",2485.0
The Landmark Amritsar : Near Golden Temple,4.3,Amritsar,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Business center",3581.0
Hotel Sapphire Opposite Golden Temple,4.1,Amritsar,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",2246.0
Shine Star By Tag Your Trip Near Golden Temple,3.8,Amritsar,"House, Sleeps 9, 3 bedrooms, Air conditioning, Fireplace, Kitchen, Cable TV, Paid parking, Free Wi-Fi",820.0
Hotel Nagpal REGENCY,3.9,Ludhiana,"3-star hotel, Breakfast, Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle",2666.0
Hotel Gulmor - Hotel in Ludhiana,4.0,Ludhiana,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry",2472.0
"Radisson Blu Hotel, Ludhiana",4.4,Ludhiana,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",7602.0
Hotel Brown,3.5,Ludhiana,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry, 0",903.0
Clarks Inn Express Ludhiana,4.7,Ludhiana,"Free Wi-Fi, Paid parking, Pool, Room service, Kitchen, Full-service laundry, 0, 0, 0",3948.0
Keys Select Ludhiana - By Lemon Tree Hotels,3.9,Ludhiana,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service",3078.0
Hotel Ludhiana Regency,4.2,Ludhiana,"Breakfast, Free Wi-Fi, Free parking, Bar, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly",1562.0
Regenta Central Klassik,4.3,Ludhiana,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Spa, Bar",4941.0
The Palm Court,4.3,Ludhiana,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Full-service laundry",4326.0
Hotel Maharaja Regency,4.4,Ludhiana,"3-star hotel, Free breakfast, Wi-Fi, Paid parking, Pool, Air conditioning, Bar, Restaurant, Room service",4792.0
Hotel The Retro Regency,4.4,Ludhiana,"Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Smoke-free, 0",1679.0
Hotel Kohinoor Palace & Banquets,3.9,Ludhiana,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",1905.0
Park Plaza Ludhiana,4.2,Ludhiana,"5-star hotel, Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Spa, Bar",8057.0
Leo Fort Hotel,3.9,Ludhiana,"Free breakfast, Wi-Fi, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly, 0",2735.0
Hotel NAT GRAND REGENCY,5.0,Ludhiana,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Full-service laundry, Accessible",2912.0
AAGAAZ Hotel,4.4,Ludhiana,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible",2615.0
Grand Marian Hotel,4.1,Ludhiana,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle",2995.0
Hyatt Regency Ludhiana,4.4,Ludhiana,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant",11266.0
Itsy By Treebo - P Grand,4.0,Ludhiana,"Free breakfast, Free Wi-Fi, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly, 0, 0",1733.0
The Stories,4.0,Ludhiana,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Accessible",3359.0
Hotel Hyphen Premier,4.2,Meerut,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible",2094.0
CAPITAL O74359 Hotel Mukut Mahal,3.7,Meerut,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Room service, Full-service laundry, Kid-friendly",1370.0
Hotel travel inn,3.6,Meerut,"3-star hotel, Free Wi-Fi, Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry, 0, 0",815.0
Hotel DownTown,4.1,Meerut,"Free Wi-Fi, Pool, Kitchen, Full-service laundry, Smoke-free, 0, 0, 0, 0",947.0
Garden City Resorts | Rooms & Restaurant,3.8,Meerut,"Sleeps 9, 3 bedrooms, Air conditioning, Elevator, Fireplace, Cable TV, Paid parking, No crib, No fitness center",3220.0
Crystal Palace,3.9,Meerut,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle",2673.0
The Grand Alora | Best Family Restaurent in Meerut,4.7,Meerut,"0, 0, 0, 0, 0, 0, 0, 0, 0",2492.0
Hotel Green Embassy (Rooms and Restaurant),4.1,Meerut,"0, 0, 0, 0, 0, 0, 0, 0, 0",1814.0
-,3.9,Meerut,"Free Wi-Fi, Paid parking, Air conditioning, Kitchen, Full-service laundry, 0, 0, 0, 0",4680.0
Hotel Samrat Heavens,3.6,Meerut,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Bar, Restaurant, Room service",2289.0
TIVOLI IMPERIAL RESORT,4.1,Meerut,"0, 0, 0, 0, 0, 0, 0, 0, 0",1803.0
3rd Milestone,4.4,Meerut,"0, 0, 0, 0, 0, 0, 0, 0, 0",2870.0
Green Serene Abode,4.9,Meerut,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Room service, Airport shuttle, Accessible, Kid-friendly",2652.0
Grand Mercure Vadodara Surya Palace,4.4,Vadodara,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",4237.0
"The Fern - An Ecotel Hotel, Vadodara",4.2,Vadodara,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle",4535.0
Courtyard by Marriott Vadodara,4.5,Vadodara,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",3920.0
Shagun Residency,3.5,Vadodara,"4-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly, 0",835.0
Agrawal bhavan guest house,3.5,Vadodara,"2-star hotel, Free Wi-Fi, Free parking, Pool, Full-service laundry, 0, 0, 0, 0",657.0
Hotel Royal Vadodara,3.4,Vadodara,"2-star hotel, Breakfast, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",883.0
Four Points by Sheraton Vadodara,4.2,Vadodara,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service",3919.0
Best Western Alkapuri,4.0,Vadodara,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle",1529.0
Hotel Ideal vadodara,3.9,Vadodara,"3-star hotel, Free Wi-Fi, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly, 0, 0",876.0
Kabir Hotel and Spa,4.4,Vadodara,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",3240.0
Effotel By Sayaji Vadodara,4.4,Vadodara,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle",2874.0
Regenta Inn Vadodara,4.0,Vadodara,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service",2352.0
Sayaji Hotel Vadodara,4.4,Vadodara,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",4659.0
Royal Orchid Central,4.2,Vadodara,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service",3031.0
7 Apple Hotel - Vadodara,4.4,Vadodara,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Accessible",1352.0
Hotel Express Residency,4.2,Vadodara,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle",3106.0
Comfort Inn Donil,3.8,Vadodara,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Restaurant",2179.0
Vivanta Vadodara,4.4,Vadodara,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",8476.0
Ginger Vadodara,3.9,Vadodara,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Breakfast, Full-service laundry, Kid-friendly, 0",2462.0
Hotel Casa Vadodara (Treebo Trend Casa),3.9,Vadodara,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",2400.0
Treebo Trip Kiran - Hotel in Raipur,4.0,Raipur,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle",2675.0
The Downton Hotel,4.0,Raipur,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service, Airport shuttle",3301.0
Hotel Meera,3.8,Raipur,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen",959.0
"Tulip Arena | Hotel, Club & Events by SGL |",4.6,Raipur,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service, Kitchen",2586.0
Le Roi Raipur Hotel,4.1,Raipur,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",1789.0
Club Paraiso,4.3,Raipur,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",2564.0
Aloha City Stay,4.0,Raipur,"2-star hotel, Free breakfast, Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",808.0
Hotel Shivam Residency,3.9,Raipur,"Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Room service, Kitchen, Airport shuttle, Full-service laundry",1291.0
"Hotel Singhania Sarovar Portico,Raipur",4.1,Raipur,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",4032.0
Hyatt Raipur,4.3,Raipur,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service",6188.0
Sayaji Hotel Raipur,4.3,Raipur,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Fitness center, Bar, Restaurant",4381.0
Shri Shiva Palace,3.7,Raipur,"3-star hotel, Air conditioning, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly, 0, 0, 0",736.0
Citrus Prime Raipur,4.2,Raipur,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly",2544.0
Hotel Vennington Court,4.0,Raipur,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",3297.0
"Babylon International, Raipur",4.1,Raipur,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Kitchen, Airport shuttle",3977.0
Hotel Grand Canyon,3.9,Raipur,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",4479.0
"Babylon Capital, Raipur",4.2,Raipur,"Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Spa, Restaurant, Room service, Full-service laundry",4875.0
Hotel Trimurti Inn,3.8,Raipur,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Kitchen, Full-service laundry",659.0
Hotel Punjab Palace,4.0,Raipur,"3-star hotel, Free breakfast, Wi-Fi, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly",1583.0
Hotel Shanti Home,3.4,Raipur,"3-star hotel, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",1391.0
Hotel Simran,4.0,Raipur,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle",1764.0
Treebo Trend C Plaza - MG Road Vijayawada,4.3,Vijayawada,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",2235.0
Treebo Trend Alankar Inn,3.7,Vijayawada,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Business center",2769.0
Hotel Sree Vasudev,4.2,Vijayawada,"Free Wi-Fi, Pool, Air conditioning, Room service, Kitchen, Airport shuttle, Full-service laundry, Accessible, 0",491.0
Hotel Kosala,4.3,Vijayawada,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",1460.0
"Lemon Tree Premier,Vijayawada",4.4,Vijayawada,"Free breakfast, Free Wi-Fi, Free parking, Pool, Fitness center, Spa, Restaurant, Room service, Kitchen",4949.0
Hotel Mamata,3.5,Vijayawada,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",944.0
Mango Hotels Vybrant,4.1,Vijayawada,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen",2486.0
New Continental Park Hotel,3.9,Vijayawada,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible",2100.0
"Red Fox Hotel, Vijayawada",4.0,Vijayawada,"Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry",3149.0
"PARK IRIS HOTELS, Vijayawada",4.0,Vijayawada,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Full-service laundry, 0, 0, 0",2023.0
The Eden Park Boutique Hotel,4.4,Vijayawada,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible",1995.0
Hotel Sai Rama,4.4,Vijayawada,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly",1188.0
Hotel Minerva Grand Vijayawada,4.0,Vijayawada,"4-star hotel, Free breakfast, Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",3126.0
Vishnu Paradise,4.1,Vijayawada,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Kitchen, Airport shuttle",1519.0
Hotel Aira,4.1,Vijayawada,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible",2704.0
"Vivanta Vijayawada, MG Road",4.3,Vijayawada,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar",6600.0
Hotel Manorama,4.0,Vijayawada,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle",3299.0
Haian - An Olive Tree Hotel - Hotel in Vijayawada,3.8,Vijayawada,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry",1901.0
Hotel SK Riverfront,4.2,Vijayawada,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Smoke-free, 0",1533.0
Treebo Trend Arka Vijayawada,4.5,Vijayawada,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Room service, Kitchen, Full-service laundry, Business center, 0",2044.0
Hotel Park N,3.9,Vijayawada,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",2776.0
Ibis Coimbatore City Centre,4.4,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Fitness center, Restaurant, Room service",3472.0
Hash Six Hotels,4.2,Coimbatore,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa",3213.0
Hotel Grand Palace,4.0,Coimbatore,"3-star hotel, Free Wi-Fi, Free parking, Air conditioning, Breakfast, Restaurant, Room service, Airport shuttle, Full-service laundry",1310.0
Holiday Residency,4.4,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant",2874.0
IVY Residency,4.4,Coimbatore,"Free Wi-Fi, Free parking, Air conditioning, 0, 0, 0, 0, 0, 0",1316.0
"Crystal Lake Suites, Coimbatore",4.7,Coimbatore,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Accessible",1806.0
Sugam Hotel Pvt Ltd,3.2,Coimbatore,"2-star hotel, Free breakfast, Free Wi-Fi, Room service, Full-service laundry, Kid-friendly, 0, 0, 0",650.0
Hotel Lovely Nest,4.0,Coimbatore,"Breakfast, Wi-Fi, Free parking, Air conditioning, Pet-friendly, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly",894.0
HOTEL RAAMUS,3.6,Coimbatore,"1-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Full-service laundry",968.0
Hotel Thaai Coimbatore - Opposite Railway Station,3.9,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly",1568.0
Hotel Vintage Castle,4.4,Coimbatore,"Free Wi-Fi, Free parking, Air conditioning, Room service, Airport shuttle, Full-service laundry, Accessible, Business center, 0",1592.0
Hotel Kooloth Lake View Residency,3.5,Coimbatore,"2-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Room service, Full-service laundry, Kid-friendly, 0, 0",881.0
iStay - Hotels in Coimbatore,4.3,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly",2502.0
Hotel Chanma International,3.4,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service",1082.0
Chetinaad Courtyard,4.1,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly",2500.0
"Welcomhotel By ITC Hotels, Race Course, Coimbatore- LEED® Platinum and Zero Carbon Certified Premium Hotel| Centrally located",4.5,Coimbatore,"5-star hotel, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar, Restaurant",5695.0
"HOTEL VIJAY PARK INN, RAMNAGAR, COIMBATORE, TAMILNADU",4.1,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Full-service laundry",2177.0
"FabHotel Jansi Deluxe - Hotel in Gandhipuram, Coimbatore",3.2,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly",1411.0
Plaza Inn,4.0,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry",1646.0
IKON by Annapoorna,4.5,Coimbatore,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service",4278.0
Itsy By Treebo - Corner stay,3.8,Coimbatore,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly",2453.0
Hotel The Grand Palace,4.1,Ghaziabad,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa, Room service",2132.0
The Roseman Hotel & Suites,4.3,Ghaziabad,"Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle",2727.0
Taj Studios - Luxury Stay in Gaur City Mall (1st time in Greate Noida West),3.1,Ghaziabad,"Sleeps 3, 1 bedroom, Air conditioning, Elevator, Fireplace, Kitchen, Cable TV, Paid parking, Free Wi-Fi",2335.0
Mahagun Sarovar Portico Suites,4.1,Ghaziabad,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant",5040.0
Swiss Hotel,3.7,Ghaziabad,"3-star hotel, Free breakfast, Paid parking, Pool, Restaurant, Room service, Full-service laundry, Kid-friendly, 0",1519.0
Hotel Royal Park,3.6,Ghaziabad,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Bar, Restaurant, Room service",2258.0
"Country Inn & Suites by Radisson, Sahibabad, Distt Ghaziabad (U.P.)",4.5,Ghaziabad,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa",8439.0
"Luxury Stay in Mall with PVR, Shopper Stop, Lifestyle, Food Court With All Brands",2.6,Ghaziabad,"Sleeps 2, 1 bedroom, Air conditioning, Elevator, Fireplace, Kitchen, Paid parking, Free Wi-Fi, No crib",2237.0
